0.0000000000000	-540.00732421875
0.12495899200439	-552.34362792969
0.24991798400879	-564.67993164062
0.37487697601318	-577.01611328125
0.49983596801758	-590.78100585938
0.62479400634766	-604.83471679688
0.74975299835205	-618.88842773438
0.87471199035645	-634.37432861328
0.99967098236084	-650.58605957031
1.1246299743652	-666.79772949219
1.2495889663696	-684.66760253906
1.3745479583740	-704.22595214844
1.4995069503784	-723.78430175781
1.6244659423828	-743.34277343750
1.7494249343872	-763.54687500000
1.8743839263916	-789.88989257812
1.9993419647217	-816.23278808594
2.1243009567261	-842.57580566406
2.2492599487305	-868.91894531250
2.3742189407349	-895.26196289062
2.4991779327393	-921.60504150391
2.6241369247437	-961.54144287109
2.7490959167480	-1001.5678710938
2.8740549087524	-1041.5942382812
2.9990139007568	-1081.6206054688
3.1239719390869	-1121.6467285156
3.2489309310913	-1161.6732177734
3.3738899230957	-1220.7705078125
3.4988489151001	-1282.1849365234
3.6238079071045	-1343.5993652344
3.7487668991089	-1405.0136718750
3.8737258911133	-1477.8563232422
3.9986848831177	-1562.5283203125
4.1236438751221	-1647.2003173828
4.2486019134521	-1738.5651855469
4.3735618591309	-1843.9489746094
4.4985198974609	-1949.3308105469
4.6234788894653	-2053.2543945312
4.7484378814697	-2149.2224121094
4.8733968734741	-2245.1909179688
4.9983558654785	-2341.1589355469
5.1233148574829	-2262.0849609375
5.2482738494873	-2180.6767578125
5.3732318878174	-2099.2695312500
5.4981918334961	-2010.1473388672
5.6231498718262	-1919.3181152344
5.7481098175049	-1828.4875488281
5.8730678558350	-1751.1684570312
5.9980268478394	-1681.1079101562
6.1229858398438	-1611.0473632812
6.2479438781738	-1552.2683105469
6.3729038238525	-1505.5970458984
6.4978618621826	-1458.9265136719
6.6228218078613	-1412.2552490234
6.7477798461914	-1367.3626708984
6.8727397918701	-1342.3710937500
6.9976978302002	-1317.3797607422
7.1226577758789	-1292.3880615234
7.2476158142090	-1267.3967285156
7.3725738525391	-1242.4055175781
7.4975337982178	-1217.4139404297
7.6224937438965	-1206.4444580078
7.7474517822266	-1195.7575683594
7.8724098205566	-1185.0705566406
7.9973697662354	-1174.3834228516
8.1223278045654	-1163.6964111328
8.2472877502441	-1153.0092773438
8.3722457885742	-1149.0043945312
8.4972038269043	-1145.9234619141
8.6221637725830	-1142.8425292969
8.7471237182617	-1139.7615966797
8.8720817565918	-1138.7131347656
8.9970397949219	-1139.8825683594
9.1219997406006	-1141.0517578125
9.2469577789307	-1143.1978759766
9.3719177246094	-1147.5175781250
9.4968757629395	-1151.8372802734
9.6218338012695	-1156.5825195312
9.7467937469482	-1163.9023437500
9.8717536926270	-1171.2220458984
9.9967117309570	-1178.5417480469
10.121669769287	-1188.8319091797
10.246629714966	-1199.2025146484
10.371589660645	-1209.5729980469
10.496547698975	-1222.6574707031
10.621505737305	-1236.3969726562
10.746463775635	-1250.1367187500
10.871423721313	-1266.3859863281
10.996383666992	-1284.0634765625
11.121341705322	-1301.7407226562
11.246299743652	-1322.1347656250
11.371259689331	-1345.6032714844
11.496219635010	-1369.0717773438
11.621177673340	-1392.5399169922
11.746135711670	-1416.7839355469
11.871093750000	-1451.5212402344
11.996053695679	-1486.2589111328
12.121013641357	-1520.9965820312
12.245971679688	-1555.7338867188
12.370929718018	-1590.4709472656
12.495889663696	-1625.2087402344
12.620849609375	-1681.5543212891
12.745807647705	-1738.6340332031
12.870765686035	-1795.7138671875
12.995723724365	-1852.7934570312
13.120683670044	-1909.8741455078
13.245643615723	-1966.9548339844
13.370601654053	-2053.9848632812
13.495559692383	-2145.6752929688
13.620519638062	-2237.3666992188
13.745479583740	-2329.0585937500
13.870437622070	-2438.1958007812
13.995395660400	-2567.4013671875
14.120355606079	-2696.6093750000
14.245313644409	-2835.7128906250
14.370273590088	-2998.2597656250
14.495231628418	-3160.8041992188
14.620189666748	-3321.3984375000
14.745149612427	-3468.7905273438
14.870109558105	-3616.1821289062
14.995067596436	-3763.5717773438
15.120025634766	-3636.7822265625
15.244985580444	-3498.7236328125
15.369945526123	-3360.6645507812
15.494903564453	-3210.5908203125
15.619861602783	-3057.3681640625
15.744819641113	-2904.1457519531
15.869779586792	-2771.7597656250
15.994739532471	-2651.9221191406
16.119697570801	-2532.0864257812
16.244655609131	-2429.3911132812
16.369615554810	-2347.1435546875
16.494573593140	-2264.8974609375
16.619533538818	-2182.6501464844
16.744491577148	-2102.3413085938
16.869451522827	-2054.8784179688
16.994409561157	-2007.4162597656
17.119369506836	-1959.9532470703
17.244327545166	-1912.4909667969
17.369285583496	-1865.0288085938
17.494245529175	-1817.5657958984
17.619203567505	-1791.7573242188
17.744163513184	-1766.9937744141
17.869121551514	-1742.2307128906
17.994081497192	-1717.4670410156
18.119039535522	-1692.7039794922
18.243999481201	-1667.9404296875
18.368957519531	-1653.2718505859
18.493915557861	-1640.3538818359
18.618875503540	-1627.4357910156
18.743833541870	-1614.5178222656
18.868793487549	-1604.4807128906
18.993751525879	-1597.9379882812
19.118711471558	-1591.3952636719
19.243669509888	-1586.1503906250
19.368629455566	-1584.1816406250
19.493587493896	-1582.2128906250
19.618547439575	-1580.7286376953
19.743505477905	-1582.9534912109
19.868463516235	-1585.1782226562
19.993423461914	-1587.4031982422
20.118381500244	-1593.5351562500
20.243341445923	-1599.8842773438
20.368299484253	-1606.2333984375
20.493259429932	-1615.9987792969
20.618217468262	-1626.7319335938
20.743177413940	-1637.4653320312
20.868135452271	-1651.2365722656
20.993093490601	-1666.9418945312
21.118053436279	-1682.6473388672
21.243011474609	-1701.5080566406
21.367971420288	-1724.3391113281
21.492929458618	-1747.1696777344
21.617889404297	-1770.0007324219
21.742847442627	-1793.4105224609
21.867807388306	-1829.8547363281
21.992765426636	-1866.2983398438
22.117725372314	-1902.7424316406
22.242683410645	-1939.1860351562
22.367641448975	-1975.6297607422
22.492599487305	-2012.0733642578
22.617561340332	-2073.5368652344
22.742519378662	-2136.5732421875
22.867477416992	-2199.6098632812
22.992439270020	-2262.6481933594
23.117393493652	-2325.6826171875
23.242355346680	-2388.7211914062
23.367313385010	-2486.1616210938
23.492271423340	-2590.2009277344
23.617233276367	-2694.2436523438
